,stock_code,date,prev,open,high,low,close,change
493,ACES,2022-09-05,705,0,705,665,665,-40
494,ACES,2022-09-06,665,0,695,655,660,-5
495,ACES,2022-09-07,660,0,685,660,680,20
496,ACES,2022-09-08,680,0,690,680,685,5
497,ACES,2022-09-09,685,0,690,670,675,-10
498,ACES,2022-09-12,675,0,685,670,680,5
499,ACES,2022-09-13,680,0,685,675,680,0
500,ACES,2022-09-14,680,0,680,665,670,-10
501,ACES,2022-09-15,670,0,675,665,670,0
502,ACES,2022-09-16,670,0,675,660,660,-10
503,ACES,2022-09-19,660,0,665,650,660,0
504,ACES,2022-09-20,660,0,665,655,660,0
505,ACES,2022-09-21,660,0,665,650,650,-10
506,ACES,2022-09-22,650,0,655,615,630,-20
507,ACES,2022-09-23,630,0,640,620,625,-5
508,ACES,2022-09-26,625,0,650,615,650,25
509,ACES,2022-09-27,650,0,660,635,650,0
510,ACES,2022-09-28,650,0,650,630,635,-15
511,ACES,2022-09-29,635,0,655,630,640,5
512,ACES,2022-09-30,640,0,640,605,610,-30
513,ACES,2022-10-03,610,0,615,600,605,-5
514,ACES,2022-10-04,605,0,620,605,615,10
515,ACES,2022-10-05,615,0,630,610,615,0
516,ACES,2022-10-06,615,0,620,610,615,0
517,ACES,2022-10-07,615,0,620,605,610,-5
518,ACES,2022-10-10,610,0,615,580,585,-25
519,ACES,2022-10-11,585,0,600,575,585,0
520,ACES,2022-10-12,585,0,590,545,545,-40
521,ACES,2022-10-13,545,0,545,510,510,-35
522,ACES,2022-10-14,510,0,535,510,525,15
523,ACES,2022-10-17,525,0,530,505,525,0
524,ACES,2022-10-18,525,0,545,515,535,10
525,ACES,2022-10-19,535,0,540,525,530,-5
526,ACES,2022-10-20,530,0,535,500,500,-30
